순번_정류장ID,70-2807131,71-2807129,72-2807127,73-2806963,74-2807124,75-2806987,76-2806965,77-2806966,78-2806967,79-2806968,80-2806969,81-2806970,82-2807408,83-2806971,84-2807122,85-2807141,86-2807155,87-2804229,88-2807153,89-2804227,90-2804225,91-2804223,92-2806333,93-2804220,94-2804217,95-2804215,96-2804342,97-2803719,98-2803711,99-2806217,100-2803708,101-2806218,102-2803710,103-2803712,104-2803713,105-2804231,106-2804232,107-2806331,108-2804233,109-2804235,110-2804237,111-2804239,112-2806328,113-2804241,114-2804335,115-2804773,116-2804244,117-2806230,118-2804257,119-2804259,120-2804758,121-2804760,122-2807395,123-2804261,124-2804337,125-2807368,126-2804602,127-2803580,128-2800263,129-2800267
80-2806969,,,,,,,,,,,0,0.316551,0.921567,1.6697080000000002,2.257895,3.9914339999999995,4.357284,4.693706,4.9527410000000005,5.310766,5.648013,6.096603,6.309789,7.243869,8.016539,8.395605999999999,9.097466,9.186728,8.943474,8.827141000000001,8.467228,8.837989,8.968867999999999,9.164728,9.152246,10.075652999999999,10.308578,10.668728,11.379576,11.132921000000001,10.878831,11.402832,11.867202,12.374197,13.252884,14.329645000000001,15.517170000000002,16.099512,16.411428,16.868432000000002,17.295284,17.604472,17.847036,18.054838,18.152114,18.521967,18.749216,18.903721,19.124719,19.373815
81-2806970,,,,,,,,,,,,0,0.605016,1.353158,1.941344,3.6748830000000003,4.040733,4.377155999999999,4.63619,4.9942150000000005,5.331462,5.7800519999999995,5.993239,6.927318,7.699988,8.079055,8.780915,8.871177000000001,8.625923,8.510589999999999,8.151677000000001,8.521438,8.653317,8.848177,8.835695,9.759102,9.992027,10.352177000000001,11.063025999999999,10.81637,10.562281,11.084280999999999,11.550651,12.057646,12.936333,14.013094,15.20062,15.781960999999999,16.093877,16.552881,16.978733,17.286921,17.530485000000002,17.738287,17.835563,18.205416,18.432666,18.58717,18.807169000000002,19.057264
82-2807408,,,,,,,,,,,,,0,0.748142,1.336328,3.069867,3.435717,3.7721400000000003,4.031175,4.389199,4.726446,5.175036,5.388223,6.322303,7.094972,7.47404,8.175899000000001,8.265161,8.021907,7.905575,7.545661,7.916423,8.048302,8.243161,8.230678999999999,9.154086999999999,9.387012,9.747161,10.45801,10.212354,9.957265,10.479265,10.945635000000001,11.452630000000001,12.332317999999999,13.409078,14.595604000000002,15.177945999999999,15.489861999999999,15.947865,16.373718,16.682906,16.926469,17.134271,17.231548,17.6014,17.82865,17.982155,18.203153,18.453249
83-2806971,,,,,,,,,,,,,,0,0.588186,2.321726,2.687575,3.0239979999999997,3.283033,3.641058,3.978305,4.426894,4.6400809999999995,5.574161,6.346831,6.725898,7.427758,7.517019,7.273764999999999,7.157433,6.797519,7.1682809999999995,7.300160000000001,7.495019999999999,7.482538000000001,8.405945,8.638869999999999,8.999019,9.709868,9.464212,9.209123,9.731123,10.196492999999998,10.703489,11.583176,12.659936,13.846461999999999,14.428804000000001,14.740720000000001,15.198723999999999,15.624576000000001,15.933764000000002,16.177328,16.38513,16.482406,16.852259,17.079507999999997,17.233013,17.454010999999998,17.704107
84-2807122,,,,,,,,,,,,,,,0,1.733539,2.099389,2.435812,2.694847,3.052871,3.3901190000000003,3.838708,4.051895,4.985975,5.758644,6.1377120000000005,6.839571,6.928833,6.685579,6.569247,6.2083330000000005,6.580095,6.7119740000000006,6.906833,6.8943509999999995,7.817759,8.050684,8.410833,9.121682,8.875026,8.619937,9.142937,9.608307,10.115302,10.995989999999999,12.07275,13.258276,13.841617999999999,14.153534,14.611537,15.036389999999999,15.344578,15.588141,15.796942999999999,15.89422,16.264072,16.491322,16.645827,16.866825,17.115921
85-2807141,,,,,,,,,,,,,,,,0,0.36585,0.7022729999999999,0.9613079999999999,1.319332,1.656579,2.105169,2.318356,3.2524349999999997,4.025105,4.404173,5.106032,5.512706,5.270452,5.15412,4.794206,5.164968,5.295847,5.491706,5.160812,6.084219,6.317145,6.677294,7.3881429999999995,7.459899000000001,7.2058100000000005,7.727810000000001,8.19318,8.700175,9.579863000000001,10.656623,11.842149000000001,12.424491,12.736407,13.19541,13.621263,13.930451000000001,14.174014000000001,14.381816,14.479092999999999,14.848945,15.076195000000002,15.2297,15.450698000000001,15.700794
86-2807155,,,,,,,,,,,,,,,,,0,0.336423,0.595458,0.9534819999999999,1.290729,1.7393189999999998,1.952506,2.8865849999999997,3.6592550000000004,4.038323,4.740182,5.366444,5.609698000000001,5.5189699999999995,5.159056,5.529818,5.583303,5.388444,4.794962,5.718369,5.951295,6.311444,7.0222929999999995,7.471251,7.57066,8.09266,8.56103,9.065025,9.944711999999999,11.022473,12.207999000000001,12.790339999999999,13.102257,13.560260000000001,13.986113000000001,14.295301,14.538864000000002,14.746666000000001,14.845943,15.214795,15.442045000000002,15.59555,15.817548,16.065644
87-2804229,,,,,,,,,,,,,,,,,,0,0.259035,0.61706,0.954307,1.402896,1.616083,2.550163,3.322833,3.7019,4.40376,5.030021,5.273275,5.389608,5.497479,5.37876,5.246881,5.052021,4.45854,5.381947,5.614872,5.975022,6.6858699999999995,7.134828,7.394918,7.993125,8.457496,8.965491,9.845178,10.921938,12.107464,12.690806,13.002722,13.460726000000001,13.886578,14.195766,14.439329999999998,14.647132000000001,14.743407999999999,15.113260999999998,15.34051,15.495014999999999,15.716013,15.966109
88-2807153,,,,,,,,,,,,,,,,,,,0,0.358025,0.695272,1.1438620000000002,1.357048,2.291128,3.063798,3.4428650000000003,4.144725,4.770987,5.014241,5.130573,5.490487,5.119725,4.987846,4.792986,4.199505,5.122912,5.355837,5.715987,6.426835,6.875794,7.135883,7.734091,8.199461,8.706456,9.586143,10.662904,11.849428999999999,12.431771000000001,12.743687,13.201691,13.627543,13.936731,14.180295000000001,14.388097,14.485373000000001,14.855226000000002,15.082475,15.23598,15.456978,15.707073999999999
89-2804227,,,,,,,,,,,,,,,,,,,,0,0.33724699999999996,0.785837,0.999024,1.9331029999999998,2.7057729999999998,3.0848400000000002,3.7867,4.412962,4.656216000000001,4.772549,5.132462,4.7617,4.629821,4.4349620000000005,3.8414800000000002,4.764887,4.997813,5.357962000000001,6.068811,6.517769,6.777858,7.376066000000001,7.840436,8.348431,9.228117999999998,10.304879,11.491405,12.073746,12.385663000000001,12.843666,13.269518,13.578707000000001,13.822270000000001,14.030072,14.127348000000001,14.497201,14.724451,14.877954999999998,15.098954,15.34805
90-2804225,,,,,,,,,,,,,,,,,,,,,0,0.44859,0.6617770000000001,1.595857,2.3685259999999997,2.747594,3.449453,4.075715,4.318969,4.435302,4.795215,4.424454,4.292575,4.097715,3.504233,4.427641,4.660566,5.020715,5.731564,6.180522,6.440611,7.037819,7.503189,8.010183999999999,8.890871,9.966632,11.153158,11.7355,12.047416,12.506419000000001,12.931272,13.24146,13.484023,13.691825,13.789102,14.158954000000001,14.386204000000001,14.539709,14.761707000000001,15.010803
91-2804223,,,,,,,,,,,,,,,,,,,,,,0,0.213187,1.147267,1.919937,2.299004,3.0008630000000003,3.627125,3.8703790000000002,3.9867120000000003,4.346625,3.975864,3.843985,3.649125,3.055643,3.979051,4.211976,4.572125,5.282973999999999,5.731932,5.992021,6.590228999999999,7.055599000000001,7.562594,8.442282,9.519042,10.704568,11.28691,11.598825999999999,12.056828999999999,12.482682,12.79187,13.036434,13.244235,13.340512,13.710364000000002,13.937614000000002,14.091119,14.313117000000002,14.563213000000001
92-2806333,,,,,,,,,,,,,,,,,,,,,,,0,0.9340799999999999,1.70675,2.085817,2.787676,3.413938,3.6571919999999998,3.773525,4.133438,3.7626769999999996,3.6307980000000004,3.4359379999999997,2.8424560000000003,3.765864,3.998789,4.358937999999999,5.069787,5.518745,5.778834,6.376042,6.841411999999999,7.348408,8.228095,9.304855,10.491381,11.073723,11.385639,11.843642,12.269495,12.578683,12.822247,13.030049,13.127325,13.497178,13.724426999999999,13.877932000000001,14.09893,14.349026
93-2804220,,,,,,,,,,,,,,,,,,,,,,,,0,0.77267,1.151737,1.8535970000000002,2.479859,2.723113,2.839445,3.199359,2.8285970000000002,2.696718,2.501859,1.908377,2.831784,3.064709,3.4248589999999997,4.135708,4.584666,4.844755,5.442963,5.908333,6.415328,7.294014999999999,8.370776,9.557302,10.139643,10.451559,10.909563,11.336414999999999,11.645603,11.888167,12.095969,12.193245,12.564098,12.790348,12.943852,13.164851,13.414945999999999
94-2804217,,,,,,,,,,,,,,,,,,,,,,,,,0,0.379067,1.080927,1.7111889999999998,1.954443,2.070775,2.430689,2.059927,1.928048,1.7331889999999999,1.139707,2.063114,2.296039,2.656189,3.3670379999999995,3.8159959999999997,4.076085,4.673293,5.139663,5.645658,6.526345,7.602106,8.789632000000001,9.371972999999999,9.682889999999999,10.140893,10.567745,10.876933,11.120497,11.327299,11.424575,11.795428,12.022677999999999,12.175182000000001,12.396181,12.647277
95-2804215,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.70186,1.332122,1.575376,1.6917080000000002,2.051622,1.6808599999999998,1.548981,1.354121,0.76064,1.684047,1.9169720000000001,2.2771220000000003,2.9879700000000002,3.436929,3.697018,4.294226,4.759596,5.266591,6.146278,7.223039,8.410564,8.991906,9.303822,9.761826,10.187678,10.496866,10.741430000000001,10.948232,11.045508,11.416361,11.642610000000001,11.796114999999999,12.017113,12.268208999999999
96-2804342,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.630262,0.873516,0.989848,1.3497620000000001,0.9790000000000001,0.8471209999999999,0.652262,0.05878,0.982187,1.215112,1.5752620000000002,2.286111,2.7350689999999998,2.995158,3.592366,4.057736,4.564731,5.444418,6.521179,7.707705000000001,8.290046,8.601963,9.059966000000001,9.485818,9.795005999999999,10.03857,10.246372000000001,10.343648,10.713500999999999,10.940750999999999,11.094255,11.316253999999999,11.56535
97-2803719,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243254,0.359587,0.7195,0.348738,0.21685900000000002,0.022000000000000002,0.6725180000000001,1.595925,1.8288509999999998,2.189,2.899849,3.348807,3.422104,3.9441040000000003,4.4094739999999994,4.916469,5.796156,6.872917,8.059443,8.641784,8.953700999999999,9.411703999999999,9.837557,10.146745,10.390308000000001,10.59811,10.695387,11.065239,11.292489,11.445994,11.666992,11.917088
98-2803711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.11633299999999999,0.476246,0.556008,0.460113,0.265254,0.9157719999999999,1.8391790000000001,2.072105,2.432254,3.143103,3.433939,3.17885,3.70085,4.16622,4.674215,5.552902,6.629663000000001,7.816189,8.398531,8.711447,9.16945,9.595303,9.904491,10.148054,10.355856,10.453133,10.821985,11.049235000000001,11.202739999999999,11.423738,11.674833999999999
99-2806217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359914,0.439675,0.571554,0.381587,1.0321049999999998,1.955512,2.188437,2.548587,3.259435,3.3176059999999996,3.0625169999999997,3.585518,4.050888,4.557883,5.43757,6.513331,7.699856,8.283197999999999,8.595114,9.053118,9.47797,9.788158000000001,10.031722,10.238524,10.3368,10.706653,10.932902,11.086407000000001,11.308405,11.557501
100-2803708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.370762,0.502641,0.6975,1.392018,2.315425,2.548351,2.9085,3.406651,2.957693,2.702604,3.225604,3.6909739999999998,4.1979690000000005,5.077656,6.154417,7.340942999999999,7.923284,8.235201,8.693204,9.119057000000002,9.428245,9.671808,9.879610000000001,9.976887,10.346739,10.573989,10.727494,10.948492,11.198588
101-2806218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.131879,0.326739,1.021257,1.944664,2.1775889999999998,2.5377389999999997,3.248587,3.3284550000000004,3.073366,3.596366,4.061736,4.568731,5.448418,6.5251790000000005,7.711705,8.294046,8.605962,9.063966,9.489818,9.799006,10.04157,10.249372,10.347648,10.717500999999999,10.944751,11.098255,11.318254,11.569349
102-2803710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19485999999999998,0.8893780000000001,1.8127849999999999,2.0457099999999997,2.4058599999999997,3.116708,3.4603339999999996,3.205245,3.728245,4.193615,4.70061,5.580297,6.657058,7.843583,8.425925,8.737841,9.195845,9.621697,9.930885,10.174449000000001,10.381250999999999,10.478527,10.84938,11.07663,11.230134,11.451132000000001,11.700228
103-2803712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6945180000000001,1.617925,1.8508509999999998,2.211,2.9218490000000004,3.370807,3.4001040000000002,3.923104,4.3884739999999995,4.895469,5.775157,6.851917,8.037443,8.620785,8.932701,9.390704,9.816557000000001,10.125745,10.369309,10.577111,10.673387,11.044239,11.271489,11.424994,11.645992,11.895088000000001
104-2803713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.923407,1.156332,1.5164819999999999,2.227331,2.676289,2.936378,3.533586,3.9999559999999996,4.506951,5.386638,6.463399,7.649925,8.232266000000001,8.544183,9.002186,9.428038,9.737226,9.980789999999999,10.188592,10.285867999999999,10.655721,10.882971000000001,11.036475,11.257474,11.50757
105-2804231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.232925,0.593075,1.303924,1.752882,2.012971,2.610179,3.075549,3.5825440000000004,4.462231,5.5389919999999995,6.725517999999999,7.307859,7.619775,8.077779,8.503631,8.812819000000001,9.056383,9.264185000000001,9.361461,9.731314,9.958563999999999,10.112067999999999,10.333067,10.583162
106-2804232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36015,1.070998,1.519957,1.780046,2.377253,2.8426240000000003,3.349619,4.230306,5.306067,6.492592,7.075933999999999,7.38685,7.844854,8.270706,8.579894,8.823458,9.031260000000001,9.129536,9.498389,9.725638,9.880142999999999,10.100141,10.350237
107-2806331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.710849,1.159807,1.4198959999999998,2.0171040000000002,2.4824740000000003,2.9894689999999997,3.869156,4.945917,6.132443,6.714784,7.026700999999999,7.484704,7.910557000000001,8.219745,8.463308,8.67111,8.768386999999999,9.138239,9.365489,9.518994000000001,9.739991999999999,9.990088
108-2804233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44895799999999997,0.709047,1.306255,1.771625,2.278621,3.1583080000000003,4.235068,5.421594,6.003936,6.315852,6.773855,7.199708,7.508896000000001,7.752460000000001,7.960261999999999,8.057538000000001,8.427391,8.654639999999999,8.808145,9.029143,9.279239
109-2804235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.260089,0.857297,1.322667,1.829662,2.709349,3.78611,4.9726360000000005,5.554977,5.866894,6.324897,6.750749000000001,7.059938000000001,7.303501,7.511303,7.60858,7.978432000000001,8.205682000000001,8.359187,8.580185,8.830281
110-2804237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.602208,1.0675780000000001,1.574573,2.4542599999999997,3.531021,4.717547,5.299888,5.611805,6.069808,6.49566,6.804849000000001,7.048412,7.256214,7.353491,7.723342999999999,7.950593,8.104097,8.325096,8.575192
111-2804239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46537,0.9723649999999999,1.852052,2.928813,4.115339,4.69768,5.009597,5.4676,5.893453,6.202641000000001,6.446204,6.654006,6.751283,7.121135000000001,7.348385,7.5018899999999995,7.722888,7.972983999999999
112-2806328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.506995,1.3866829999999999,2.463443,3.649969,4.232311,4.544226999999999,5.00223,5.428083,5.737271,5.980834,6.188636,6.285913,6.655765,6.883014999999999,7.036519999999999,7.257517999999999,7.507614
113-2804241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8796870000000001,1.956448,3.142974,3.725315,4.037232,4.495235,4.921087,5.230275,5.473839,5.681641,5.778917,6.14877,6.37602,6.529523999999999,6.750522999999999,7.000619
114-2804335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.076761,2.263287,2.845628,3.1575450000000003,3.6155480000000004,4.0414,4.350588,4.594151999999999,4.801954,4.89923,5.269083,5.496333,5.649837000000001,5.870836,6.120932
115-2804773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.186526,1.775868,2.087784,2.545787,2.9716400000000003,3.280828,3.5243910000000005,3.732193,3.8294699999999997,4.199322,4.426572,4.580076999999999,4.801075,5.051171
116-2804244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.589342,0.901258,1.359261,1.7851139999999999,2.094302,2.3378650000000003,2.545667,2.642944,3.012796,3.240046,3.393551,3.614549,3.864645
117-2806230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31191599999999997,0.7699199999999999,1.1957719999999998,1.50496,1.7485240000000002,1.9563259999999998,2.053602,2.423455,2.650705,2.804209,3.025208,3.275303
118-2804257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.458004,0.883856,1.193044,1.4366079999999999,1.64441,1.741686,2.111539,2.338788,2.492293,2.713291,2.963387
119-2804259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42585200000000006,0.7350409999999999,0.9786040000000001,1.1864059999999998,1.283682,1.6535349999999998,1.880785,2.034289,2.255288,2.505384
120-2804758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309189,0.552752,0.760554,0.85783,1.227683,1.454933,1.6084370000000001,1.829436,2.079532
121-2804760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24856399999999998,0.456366,0.553642,0.9234950000000001,1.150744,1.304249,1.525247,1.7753430000000001
122-2807395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.207802,0.305078,0.6749310000000001,0.9021809999999999,1.055685,1.276684,1.526779
123-2804261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.097277,0.467129,0.694379,0.8478829999999999,1.0688819999999999,1.318978
124-2804337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37285300000000005,0.600102,0.7536069999999999,0.9746049999999999,1.224701
125-2807368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22725,0.380754,0.601753,0.851849
126-2804602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.153505,0.37450300000000003,0.624599
127-2803580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22099899999999997,0.47109399999999996
128-2800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250096
129-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
