순번_정류장ID,1-2805045,2-2803524,3-2803525,4-2805055,5-2802388,6-2806726,7-2805771,8-2807230,9-2807357,10-2807447,11-2807445,12-2803579,13-2802358,14-2804867,15-2802347,16-2805062,17-2802383,18-2802381,19-2802387,20-2802384,21-2802603,22-2802361,23-2802362,24-2802595,25-2802598,26-2805538,27-2802587,28-2802580,29-2802578,30-2803629,31-2802575,32-2802567,33-2802553,34-2802543,35-2802525,36-2802513,37-2802490,38-2802458,39-2802446,40-2802433,41-2802422,42-2802418,43-2802415,44-2802398,45-2802396,46-2804816,47-2802864,48-2802824,49-2802618,50-2802176,51-2802169,52-2802154,53-2802137,54-2802117,55-2802074,56-2802046,57-2802029,58-2802013,59-2802003,60-2802033,61-2802057,62-2802105,63-2802127,64-2802131,65-2802148,66-2802155,67-2806098,68-2806513,69-2807111,70-2806524,71-2806523,72-2806522,73-2806521,74-2805659,75-2802210,76-2802213,77-2802220,78-2801901,79-2805900,80-2801903,81-2803532,82-2801819,83-2803807,84-2804958,85-2803818,86-2804899,87-2805043,88-2804852,89-2804854,90-2805422,91-2806045,92-2806046,93-2805420,94-2802323,95-2803539,96-2803540,97-2802319,98-2802316,99-2802312,100-2802309,101-2802565,102-2802545,103-2802546,104-2802562,105-2802571,106-2802576,107-2802581,108-2804851,109-2802597,110-2802594,111-2802591,112-2802596,113-2802604,114-2802385,115-2802386,116-2802380,117-2802382,118-2804909,119-2802345,120-2802359,121-2803520,122-2807446,123-2807448,124-2807358,125-2807231,126-2805770,127-2806725,128-2805822,129-2805054,130-2803522,131-2805654
27-2802587,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.502054,0.765717,0.921807,1.1699030000000001,1.4992290000000001,1.840321,2.170401,2.6804740000000002,3.0727840000000004,3.2351350000000005,3.7244050000000004,4.1200540000000005,4.447885,4.689319,4.966187000000001,5.318238000000001,6.390206000000001,6.851193000000001,7.340916000000001,8.092966,8.343888,8.695848999999999,8.94215,9.314332,9.71505,10.35569,11.018571,11.367299,11.732738,12.121863999999999,12.586624999999998,12.950717999999998,13.481696999999999,13.624612999999998,13.999380999999998,14.775362999999999,15.122601,15.500703,15.898209999999999,16.341424,17.483009,17.775624,18.266872,18.649136,18.937344,19.110653,19.640327,21.200554,21.343225,21.560361,21.856404,22.561957,22.771436,23.063162000000002,23.297624000000003,23.582988000000004,23.814835000000002,24.11548,24.625076,24.859541,25.168341,25.390272000000003,25.535924,25.659835,26.012569000000003,26.243170000000003,26.775519000000003,27.139105000000004,27.641174000000003,28.179416000000003,28.716143000000002,29.117771,29.576005000000002,30.450663000000002,31.070949000000002,31.362873000000004,31.686647000000004,31.980155000000003,32.258431,32.420503000000004,33.079059,34.688294,34.925204,35.122449,35.441316,35.816018,36.055424,36.548151000000004,36.81836500000001,37.041242000000004,37.599121000000004,38.270614,38.917408,39.374633,39.961915000000005,40.267617,40.481122,40.90665,41.331198,41.637592,42.011865,42.618422,42.983436000000005,43.427027
28-2802580,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26366300000000004,0.41975300000000004,0.667849,0.997175,1.338267,1.6683470000000002,2.17842,2.57073,2.7330810000000003,3.222351,3.6180000000000003,3.945831,4.187265,4.464133,4.816184000000001,5.888152000000001,6.349139000000001,6.838862000000001,7.590912,7.841834,8.193795,8.440096,8.812278000000001,9.212996,9.853636,10.516517,10.865245,11.230684,11.61981,12.084570999999999,12.448663999999999,12.979643,13.122558999999999,13.497326999999999,14.273308999999998,14.620546999999998,14.998648999999999,15.396155999999998,15.839369999999997,16.980954999999998,17.27357,17.764817999999998,18.147081999999997,18.43529,18.608598999999998,19.138272999999998,20.6985,20.841171,21.058307,21.35435,22.059903,22.269382,22.561108,22.79557,23.080934000000003,23.312781,23.613426,24.123022,24.357487,24.666287,24.888218000000002,25.03387,25.157781,25.510515,25.741116,26.273465,26.637051000000003,27.139120000000002,27.677362000000002,28.214089,28.615717,29.073951,29.948609,30.568895,30.860819000000003,31.184593000000003,31.478101000000002,31.756377000000004,31.918449000000003,32.577005,34.18624,34.42315,34.620395,34.939262,35.313964,35.55337,36.046097,36.316311000000006,36.539188,37.097067,37.76856,38.415354,38.872579,39.459861000000004,39.765563,39.979068,40.404596,40.829144,41.135538,41.509811,42.116368,42.481382,42.924973
29-2802578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15609,0.40418600000000005,0.733512,1.0746040000000001,1.404684,1.914757,2.307067,2.469418,2.958688,3.354337,3.682168,3.923602,4.20047,4.5525210000000005,5.6244890000000005,6.085476000000001,6.5751990000000005,7.327249,7.578171,7.930132,8.176433000000001,8.548615000000002,8.949333000000001,9.589973,10.252854000000001,10.601582,10.967021,11.356147,11.820908,12.185001,12.71598,12.858896,13.233664,14.009646,14.356884,14.734986000000001,15.132493,15.575707,16.717292,17.009907000000002,17.501155,17.883419,18.171627,18.344936,18.87461,20.434837,20.577508,20.794644,21.090687000000003,21.79624,22.005719000000003,22.297445000000003,22.531907000000004,22.817271000000005,23.049118000000004,23.349763000000003,23.859359,24.093824,24.402624000000003,24.624555000000004,24.770207000000003,24.894118000000002,25.246852000000004,25.477453000000004,26.009802000000004,26.373388000000006,26.875457000000004,27.413699000000005,27.950426000000004,28.352054000000003,28.810288000000003,29.684946000000004,30.305232000000004,30.597156000000005,30.920930000000006,31.214438000000005,31.492714000000007,31.654786000000005,32.313342000000006,33.922577000000004,34.159487000000006,34.35673200000001,34.675599000000005,35.050301000000005,35.28970700000001,35.78243400000001,36.05264800000001,36.27552500000001,36.83340400000001,37.50489700000001,38.15169100000001,38.60891600000001,39.19619800000001,39.501900000000006,39.715405000000004,40.140933000000004,40.565481000000005,40.871875,41.246148000000005,41.85270500000001,42.21771900000001,42.66131000000001
30-2803629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.248096,0.577422,0.918514,1.2485940000000002,1.7586670000000002,2.150977,2.3133280000000003,2.802598,3.1982470000000003,3.526078,3.767512,4.04438,4.396431000000001,5.468399000000001,5.929386000000001,6.419109000000001,7.171159,7.422081,7.774042000000001,8.020343,8.392525000000001,8.793243,9.433883,10.096764,10.445492,10.810931,11.200057,11.664817999999999,12.028910999999999,12.55989,12.702805999999999,13.077573999999998,13.853555999999998,14.200793999999998,14.578895999999999,14.976402999999998,15.419616999999997,16.561201999999998,16.853817,17.345064999999998,17.727328999999997,18.015537,18.188845999999998,18.718519999999998,20.278747,20.421418,20.638554,20.934597,21.64015,21.849629,22.141355,22.375817,22.661181000000003,22.893028,23.193673,23.703269,23.937734,24.246534,24.468465000000002,24.614117,24.738028,25.090762,25.321363,25.853712,26.217298000000003,26.719367000000002,27.257609000000002,27.794336,28.195964,28.654198,29.528856,30.149142,30.441066000000003,30.764840000000003,31.058348000000002,31.336624000000004,31.498696000000002,32.157252,33.766487,34.003397,34.200642,34.519509,34.894211,35.133617,35.626344,35.896558000000006,36.119435,36.677314,37.348807,37.995601,38.452826,39.040108000000004,39.34581,39.559315,39.984843,40.409391,40.715785,41.090058,41.696615,42.061629,42.50522
31-2802575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.329326,0.670418,1.0004979999999999,1.5105709999999999,1.9028809999999998,2.065232,2.554502,2.950151,3.2779819999999997,3.5194159999999997,3.7962839999999995,4.148334999999999,5.2203029999999995,5.68129,6.171012999999999,6.923062999999999,7.173984999999999,7.525945999999999,7.772246999999999,8.144428999999999,8.545146999999998,9.185786999999998,9.848667999999998,10.197395999999998,10.562834999999998,10.951960999999997,11.416721999999996,11.780814999999997,12.311793999999997,12.454709999999997,12.829477999999996,13.605459999999997,13.952697999999998,14.330799999999998,14.728306999999997,15.171520999999997,16.313105999999998,16.605721,17.096968999999998,17.479232999999997,17.767440999999998,17.940749999999998,18.470423999999998,20.030651,20.173322,20.390458,20.686501,21.392053999999998,21.601533,21.893259,22.127721,22.413085000000002,22.644932,22.945577,23.455173,23.689638,23.998438,24.220369,24.366021,24.489932,24.842666,25.073267,25.605616,25.969202000000003,26.471271,27.009513000000002,27.54624,27.947868,28.406102,29.28076,29.901046,30.192970000000003,30.516744000000003,30.810252000000002,31.088528000000004,31.250600000000002,31.909156000000003,33.518391,33.755301,33.952546000000005,34.271413,34.646115,34.885521000000004,35.378248000000006,35.64846200000001,35.871339000000006,36.429218000000006,37.100711000000004,37.747505000000004,38.204730000000005,38.79201200000001,39.097714,39.311219,39.736747,40.161295,40.467689,40.841962,41.448519000000005,41.81353300000001,42.257124000000005
32-2802567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.341092,0.6711720000000001,1.181245,1.573555,1.735906,2.225176,2.620825,2.9486559999999997,3.1900899999999996,3.4669579999999995,3.8190089999999994,4.8909769999999995,5.351964,5.841686999999999,6.593736999999999,6.844658999999999,7.196619999999999,7.442920999999999,7.815102999999999,8.215820999999998,8.856460999999998,9.519341999999998,9.868069999999998,10.233508999999998,10.622634999999997,11.087395999999996,11.451488999999997,11.982467999999997,12.125383999999997,12.500151999999996,13.276133999999995,13.623371999999996,14.001473999999996,14.398980999999996,14.842194999999995,15.983779999999996,16.276394999999997,16.767642999999996,17.149906999999995,17.438114999999996,17.611423999999996,18.141097999999996,19.701324999999997,19.843995999999997,20.061131999999997,20.357174999999998,21.062727999999996,21.272206999999998,21.563933,21.798395,22.083759,22.315606,22.616251,23.125846999999997,23.360311999999997,23.669112,23.891043,24.036694999999998,24.160605999999998,24.51334,24.743941,25.27629,25.639876,26.141945,26.680187,27.216914,27.618541999999998,28.076776,28.951434,29.57172,29.863644,30.187418,30.480926,30.759202000000002,30.921274,31.57983,33.189065,33.425975,33.62322,33.942087,34.316789,34.556195,35.048922000000005,35.31913600000001,35.542013000000004,36.099892000000004,36.771385,37.418179,37.875404,38.462686000000005,38.768388,38.981893,39.407421,39.831969,40.138363,40.512636,41.119193,41.484207000000005,41.927798
33-2802553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33008000000000004,0.840153,1.232463,1.394814,1.884084,2.2797330000000002,2.607564,2.848998,3.125866,3.4779169999999997,4.549885,5.010872,5.500595,6.252644999999999,6.503566999999999,6.855528,7.1018289999999995,7.474010999999999,7.874728999999999,8.515369,9.17825,9.526978,9.892417,10.281543,10.746303999999999,11.110396999999999,11.641376,11.784291999999999,12.159059999999998,12.935042,13.28228,13.660382,14.057889,14.501102999999999,15.642688,15.935303,16.426551,16.808815,17.097023,17.270332,17.800006,19.360233,19.502904,19.72004,20.016083000000002,20.721636,20.931115000000002,21.222841000000003,21.457303000000003,21.742667000000004,21.974514000000003,22.275159000000002,22.784755,23.01922,23.328020000000002,23.549951000000004,23.695603000000002,23.819514,24.172248000000003,24.402849000000003,24.935198000000003,25.298784000000005,25.800853000000004,26.339095000000004,26.875822000000003,27.27745,27.735684000000003,28.610342000000003,29.230628000000003,29.522552000000005,29.846326000000005,30.139834000000004,30.418110000000006,30.580182000000004,31.238738000000005,32.847973,33.084883000000005,33.28212800000001,33.600995000000005,33.975697000000004,34.215103000000006,34.70783000000001,34.97804400000001,35.20092100000001,35.75880000000001,36.430293000000006,37.077087000000006,37.53431200000001,38.12159400000001,38.427296000000005,38.640801,39.066329,39.490877000000005,39.797271,40.171544000000004,40.77810100000001,41.14311500000001,41.58670600000001
34-2802543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.510073,0.9023829999999999,1.0647339999999998,1.554004,1.9496529999999999,2.277484,2.5189179999999998,2.7957859999999997,3.1478369999999996,4.219804999999999,4.680791999999999,5.170514999999999,5.922564999999999,6.173486999999999,6.525447999999999,6.771748999999999,7.1439309999999985,7.544648999999999,8.185289,8.84817,9.196898,9.562337,9.951462999999999,10.416223999999998,10.780316999999998,11.311295999999999,11.454211999999998,11.828979999999998,12.604961999999997,12.952199999999998,13.330301999999998,13.727808999999997,14.171022999999996,15.312607999999997,15.605222999999997,16.096470999999998,16.478734999999997,16.766942999999998,16.940251999999997,17.469925999999997,19.030153,19.172824,19.38996,19.686003,20.391555999999998,20.601035,20.892761,21.127223,21.412587000000002,21.644434,21.945079,22.454674999999998,22.68914,22.99794,23.219871,23.365523,23.489434,23.842168,24.072769,24.605118,24.968704000000002,25.470773,26.009015,26.545742,26.94737,27.405604,28.280262,28.900548,29.192472000000002,29.516246000000002,29.809754,30.088030000000003,30.250102000000002,30.908658000000003,32.517893,32.754803,32.952048000000005,33.270915,33.645617,33.885023000000004,34.377750000000006,34.64796400000001,34.870841000000006,35.428720000000006,36.100213000000004,36.747007,37.204232000000005,37.79151400000001,38.097216,38.310721,38.736249,39.160797,39.467191,39.841464,40.448021000000004,40.813035000000006,41.256626000000004
35-2802525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39231,0.554661,1.043931,1.4395799999999999,1.7674109999999998,2.008845,2.285713,2.6377639999999998,3.709732,4.170719,4.660442,5.412491999999999,5.6634139999999995,6.015375,6.261676,6.633858,7.034576,7.675216000000001,8.338097000000001,8.686825,9.052264000000001,9.44139,9.906151,10.270244,10.801223,10.944139,11.318907,12.094888999999998,12.442127,12.820229,13.217735999999999,13.660949999999998,14.802534999999999,15.095149999999999,15.586397999999999,15.968661999999998,16.25687,16.430179,16.959853,18.52008,18.662751,18.879887,19.17593,19.881483,20.090962,20.382688,20.617150000000002,20.902514000000004,21.134361000000002,21.435006,21.944602,22.179067,22.487867,22.709798000000003,22.85545,22.979361,23.332095000000002,23.562696000000003,24.095045000000002,24.458631000000004,24.960700000000003,25.498942000000003,26.035669000000002,26.437297,26.895531000000002,27.770189000000002,28.390475000000002,28.682399000000004,29.006173000000004,29.299681000000003,29.577957000000005,29.740029000000003,30.398585000000004,32.00782,32.244730000000004,32.441975000000006,32.760842000000004,33.135544,33.374950000000005,33.86767700000001,34.13789100000001,34.36076800000001,34.91864700000001,35.590140000000005,36.236934000000005,36.694159000000006,37.28144100000001,37.587143000000005,37.800648,38.226176,38.650724000000004,38.957118,39.331391,39.937948000000006,40.30296200000001,40.746553000000006
36-2802513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.162351,0.651621,1.04727,1.375101,1.6165349999999998,1.8934029999999997,2.2454539999999996,3.3174219999999996,3.7784089999999995,4.268132,5.020181999999999,5.271103999999999,5.6230649999999995,5.869365999999999,6.241548,6.642266,7.2829060000000005,7.945787000000001,8.294515,8.659954,9.04908,9.513841,9.877934,10.408913,10.551829,10.926597,11.702579,12.049817000000001,12.427919000000001,12.825426,13.26864,14.410225,14.70284,15.194088,15.576352,15.86456,16.037869,16.567543,18.12777,18.270441,18.487577,18.783620000000003,19.489173,19.698652000000003,19.990378000000003,20.224840000000004,20.510204000000005,20.742051000000004,21.042696000000003,21.552292,21.786757,22.095557000000003,22.317488000000004,22.463140000000003,22.587051000000002,22.939785000000004,23.170386000000004,23.702735000000004,24.066321000000006,24.568390000000004,25.106632000000005,25.643359000000004,26.044987000000003,26.503221000000003,27.377879000000004,27.998165000000004,28.290089000000005,28.613863000000006,28.907371000000005,29.185647000000007,29.347719000000005,30.006275000000006,31.615510000000008,31.85242000000001,32.04966500000001,32.36853200000001,32.74323400000001,32.98264000000001,33.47536700000001,33.745581000000016,33.96845800000001,34.52633700000001,35.19783000000001,35.84462400000001,36.30184900000001,36.88913100000001,37.19483300000001,37.40833800000001,37.83386600000001,38.25841400000001,38.564808000000006,38.93908100000001,39.54563800000001,39.91065200000001,40.35424300000001
37-2802490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48927,0.884919,1.21275,1.454184,1.731052,2.083103,3.155071,3.6160579999999998,4.1057809999999995,4.857830999999999,5.108752999999999,5.460713999999999,5.707014999999999,6.079196999999999,6.479914999999999,7.1205549999999995,7.783436,8.132164,8.497603,8.886728999999999,9.351489999999998,9.715582999999999,10.246561999999999,10.389477999999999,10.764245999999998,11.540227999999999,11.887466,12.265568,12.663075,13.106288999999999,14.247874,14.540488999999999,15.031737,15.414000999999999,15.702209,15.875518,16.405192,17.965419,18.10809,18.325226,18.621269,19.326822,19.536301,19.828027000000002,20.062489000000003,20.347853000000004,20.579700000000003,20.880345000000002,21.389941,21.624406,21.933206000000002,22.155137000000003,22.300789,22.4247,22.777434000000003,23.008035000000003,23.540384000000003,23.903970000000005,24.406039000000003,24.944281000000004,25.481008000000003,25.882636,26.340870000000002,27.215528000000003,27.835814000000003,28.127738000000004,28.451512000000005,28.745020000000004,29.023296000000006,29.185368000000004,29.843924000000005,31.453159000000007,31.69006900000001,31.887314000000007,32.20618100000001,32.58088300000001,32.82028900000001,33.31301600000001,33.583230000000015,33.80610700000001,34.36398600000001,35.03547900000001,35.68227300000001,36.13949800000001,36.72678000000001,37.03248200000001,37.24598700000001,37.67151500000001,38.09606300000001,38.402457000000005,38.77673000000001,39.38328700000001,39.74830100000001,40.19189200000001
38-2802458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395649,0.7234799999999999,0.9649139999999999,1.241782,1.593833,2.665801,3.126788,3.616511,4.368561,4.619483,4.971444,5.217745,5.589926999999999,5.990645,6.631285,7.294166000000001,7.642894000000001,8.008333,8.397459,8.862219999999999,9.226313,9.757292,9.900208,10.274975999999999,11.050957999999998,11.398195999999999,11.776297999999999,12.173804999999998,12.617018999999997,13.758603999999998,14.051218999999998,14.542466999999998,14.924730999999998,15.212938999999999,15.386247999999998,15.915921999999998,17.476149,17.61882,17.835956,18.131999,18.837552,19.047031,19.338757,19.573219,19.858583000000003,20.09043,20.391075,20.900671,21.135136,21.443936,21.665867000000002,21.811519,21.93543,22.288164000000002,22.518765000000002,23.051114000000002,23.414700000000003,23.916769000000002,24.455011000000002,24.991738,25.393366,25.8516,26.726258,27.346544,27.638468000000003,27.962242000000003,28.255750000000003,28.534026000000004,28.696098000000003,29.354654000000004,30.963889,31.200799000000004,31.398044000000002,31.716911000000003,32.091613,32.331019000000005,32.82374600000001,33.09396000000001,33.31683700000001,33.87471600000001,34.546209000000005,35.193003000000004,35.650228000000006,36.23751000000001,36.543212000000004,36.756717,37.182245,37.606793,37.913187,38.28746,38.894017000000005,39.25903100000001,39.702622000000005
39-2802446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327831,0.569265,0.846133,1.198184,2.270152,2.7311389999999998,3.220862,3.972912,4.223834,4.575795,4.822096,5.194278000000001,5.594996000000001,6.235636000000001,6.898517000000002,7.247245000000002,7.6126840000000024,8.001810000000003,8.466571000000002,8.830664000000002,9.361643000000003,9.504559000000002,9.879327000000002,10.655309000000003,11.002547000000003,11.380649000000004,11.778156000000003,12.221370000000002,13.362955000000003,13.655570000000003,14.146818000000003,14.529082000000002,14.817290000000003,14.990599000000003,15.520273000000003,17.080500000000004,17.223171000000004,17.440307000000004,17.736350000000005,18.441903000000003,18.651382000000005,18.943108000000006,19.177570000000006,19.462934000000008,19.694781000000006,19.995426000000005,20.505022000000004,20.739487000000004,21.048287000000006,21.270218000000007,21.415870000000005,21.539781000000005,21.892515000000007,22.123116000000007,22.655465000000007,23.019051000000008,23.521120000000007,24.059362000000007,24.596089000000006,24.997717000000005,25.455951000000006,26.330609000000006,26.950895000000006,27.242819000000008,27.566593000000008,27.860101000000007,28.13837700000001,28.300449000000008,28.95900500000001,30.56824000000001,30.805150000000012,31.00239500000001,31.32126200000001,31.69596400000001,31.93537000000001,32.42809700000001,32.69831100000001,32.92118800000001,33.47906700000001,34.150560000000006,34.797354000000006,35.25457900000001,35.84186100000001,36.147563000000005,36.361068,36.786596,37.211144000000004,37.517538,37.891811000000004,38.498368000000006,38.86338200000001,39.306973000000006
40-2802433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.241434,0.518302,0.870353,1.9423210000000002,2.403308,2.893031,3.6450810000000002,3.8960030000000003,4.2479640000000005,4.494265,4.866447000000001,5.267165000000001,5.9078050000000015,6.570686000000002,6.919414000000002,7.284853000000003,7.673979000000003,8.138740000000002,8.502833000000003,9.033812000000003,9.176728000000002,9.551496000000002,10.327478000000003,10.674716000000004,11.052818000000004,11.450325000000003,11.893539000000002,13.035124000000003,13.327739000000003,13.818987000000003,14.201251000000003,14.489459000000004,14.662768000000003,15.192442000000003,16.752669000000004,16.895340000000004,17.112476000000004,17.408519000000005,18.114072000000004,18.323551000000005,18.615277000000006,18.849739000000007,19.135103000000008,19.366950000000006,19.667595000000006,20.177191000000004,20.411656000000004,20.720456000000006,20.942387000000007,21.088039000000006,21.211950000000005,21.564684000000007,21.795285000000007,22.327634000000007,22.69122000000001,23.193289000000007,23.731531000000007,24.268258000000007,24.669886000000005,25.128120000000006,26.002778000000006,26.623064000000007,26.914988000000008,27.23876200000001,27.532270000000008,27.81054600000001,27.972618000000008,28.63117400000001,30.240409000000007,30.47731900000001,30.674564000000007,30.993431000000008,31.368133000000007,31.607539000000006,32.100266000000005,32.37048000000001,32.593357000000005,33.151236000000004,33.822729,34.469523,34.926748,35.514030000000005,35.819732,36.033237,36.458765,36.883313,37.189707,37.56398,38.170537,38.535551000000005,38.979142
41-2802422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.276868,0.628919,1.700887,2.161874,2.651597,3.4036470000000003,3.6545690000000004,4.006530000000001,4.2528310000000005,4.625013000000001,5.025731000000001,5.666371000000002,6.329252000000002,6.6779800000000025,7.043419000000003,7.432545000000003,7.897306000000003,8.261399000000003,8.792378000000003,8.935294000000003,9.310062000000002,10.086044000000001,10.433282000000002,10.811384000000002,11.208891000000001,11.652105,12.793690000000002,13.086305000000001,13.577553000000002,13.959817000000001,14.248025000000002,14.421334000000002,14.951008000000002,16.511235000000003,16.653906000000003,16.871042000000003,17.167085000000004,17.872638000000002,18.082117000000004,18.373843000000004,18.608305000000005,18.893669000000006,19.125516000000005,19.426161000000004,19.935757000000002,20.170222000000003,20.479022000000004,20.700953000000005,20.846605000000004,20.970516000000003,21.323250000000005,21.553851000000005,22.086200000000005,22.449786000000007,22.951855000000005,23.490097000000006,24.026824000000005,24.428452000000004,24.886686000000005,25.761344000000005,26.381630000000005,26.673554000000006,26.997328000000007,27.290836000000006,27.569112000000008,27.731184000000006,28.389740000000007,29.99897500000001,30.23588500000001,30.43313000000001,30.75199700000001,31.12669900000001,31.366105000000008,31.858832000000007,32.12904600000001,32.351923000000006,32.909802000000006,33.581295000000004,34.228089000000004,34.685314000000005,35.27259600000001,35.578298000000004,35.791803,36.217331,36.641879,36.948273,37.322546,37.929103000000005,38.29411700000001,38.737708000000005
42-2802418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352051,1.424019,1.885006,2.374729,3.126779,3.377701,3.7296620000000003,3.975963,4.348145000000001,4.748863000000001,5.389503000000001,6.052384000000002,6.401112000000002,6.766551000000002,7.1556770000000025,7.620438000000003,7.984531000000002,8.515510000000003,8.658426000000002,9.033194000000002,9.809176,10.156414000000002,10.534516000000002,10.932023000000001,11.375237,12.516822000000001,12.809437,13.300685000000001,13.682949,13.971157000000002,14.144466000000001,14.674140000000001,16.234367000000002,16.377038000000002,16.594174000000002,16.890217000000003,17.59577,17.805249000000003,18.096975000000004,18.331437000000005,18.616801000000006,18.848648000000004,19.149293000000004,19.658889000000002,19.893354000000002,20.202154000000004,20.424085000000005,20.569737000000003,20.693648000000003,21.046382000000005,21.276983000000005,21.809332000000005,22.172918000000006,22.674987000000005,23.213229000000005,23.749956000000005,24.151584000000003,24.609818000000004,25.484476000000004,26.104762000000004,26.396686000000006,26.720460000000006,27.013968000000006,27.292244000000007,27.454316000000006,28.112872000000007,29.72210700000001,29.95901700000001,30.15626200000001,30.47512900000001,30.84983100000001,31.089237000000008,31.581964000000006,31.852178000000006,32.075055000000006,32.632934000000006,33.304427000000004,33.951221000000004,34.408446000000005,34.99572800000001,35.30143,35.514935,35.940463,36.365011,36.671405,37.045678,37.652235000000005,38.01724900000001,38.460840000000005
43-2802415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.071968,1.532955,2.022678,2.774728,3.02565,3.3776110000000004,3.6239120000000002,3.9960940000000003,4.396812000000001,5.037452000000001,5.7003330000000005,6.049061000000001,6.414500000000001,6.803626000000001,7.2683870000000015,7.632480000000001,8.163459000000001,8.306375000000001,8.681143,9.457125000000001,9.804363000000002,10.182465000000002,10.579972000000001,11.023186,12.164771000000002,12.457386000000001,12.948634000000002,13.330898000000001,13.619106000000002,13.792415000000002,14.322089000000002,15.882316000000001,16.024987000000003,16.242123000000003,16.538166000000004,17.243719000000002,17.453198000000004,17.744924000000005,17.979386000000005,18.264750000000006,18.496597000000005,18.797242000000004,19.306838000000003,19.541303000000003,19.850103000000004,20.072034000000006,20.217686000000004,20.341597000000004,20.694331000000005,20.924932000000005,21.457281000000005,21.820867000000007,22.322936000000006,22.861178000000006,23.397905000000005,23.799533000000004,24.257767000000005,25.132425000000005,25.752711000000005,26.044635000000007,26.368409000000007,26.661917000000006,26.940193000000008,27.102265000000006,27.760821000000007,29.370056000000005,29.606966000000007,29.804211000000006,30.123078000000007,30.497780000000006,30.737186000000005,31.229913000000003,31.500127000000003,31.723004000000003,32.280883,32.952376,33.59917,34.056395,34.643677000000004,34.949379,35.162884,35.588412,36.01296,36.319354,36.693627,37.300184,37.665198000000004,38.108789
44-2802398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.460987,0.9507099999999999,1.70276,1.9536820000000001,2.3056430000000003,2.551944,2.9241260000000002,3.324844,3.965484,4.6283650000000005,4.977093000000001,5.342532000000001,5.731658000000001,6.1964190000000015,6.560512000000001,7.091491000000001,7.234407000000001,7.6091750000000005,8.385157,8.732395,9.110497,9.508004,9.951217999999999,11.092803,11.385418,11.876666,12.25893,12.547138,12.720447,13.250121,14.810348,14.953019,15.170155,15.466197999999999,16.171750999999997,16.38123,16.672956,16.907418,17.192782,17.424629,17.725274,18.234869999999997,18.469334999999997,18.778135,19.000066,19.145718,19.269629,19.622363,19.852964,20.385313,20.748899,21.250968,21.78921,22.325937,22.727565,23.185799,24.060457,24.680743,24.972667,25.296441,25.589949,25.868225000000002,26.030297,26.688853,28.298088,28.534998,28.732243,29.05111,29.425812,29.665218,30.157944999999998,30.428158999999997,30.651035999999998,31.208914999999998,31.880408,32.527202,32.984427000000004,33.571709000000006,33.877411,34.090916,34.516444,34.940992,35.247386,35.621659,36.228216,36.593230000000005,37.036821
45-2802396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48972299999999996,1.241773,1.4926949999999999,1.8446559999999999,2.090957,2.463139,2.863857,3.5044969999999998,4.167377999999999,4.516106,4.881545,5.270671,5.735432,6.099525,6.630504,6.77342,7.148187999999999,7.924169999999999,8.271408,8.64951,9.047016999999999,9.490230999999998,10.631815999999997,10.924430999999997,11.415678999999997,11.797942999999997,12.086150999999997,12.259459999999997,12.789133999999997,14.349360999999996,14.492031999999996,14.709167999999996,15.005210999999996,15.710763999999996,15.920242999999996,16.211968999999996,16.446430999999997,16.731794999999998,16.963641999999997,17.264286999999996,17.773882999999994,18.008347999999994,18.317147999999996,18.539078999999997,18.684730999999996,18.808641999999995,19.161375999999997,19.391976999999997,19.924325999999997,20.287912,20.789980999999997,21.328222999999998,21.864949999999997,22.266577999999996,22.724811999999996,23.599469999999997,24.219755999999997,24.51168,24.835454,25.128961999999998,25.407238,25.569309999999998,26.227866,27.837100999999997,28.074011,28.271255999999997,28.590123,28.964824999999998,29.204230999999996,29.696957999999995,29.967171999999994,30.190048999999995,30.747927999999995,31.419420999999996,32.066215,32.52344,33.110722,33.416424,33.629929,34.055457,34.480005,34.786398999999996,35.160672,35.767229,36.132243,36.575834
